Date,Open,High,Low,Close,Adj Close,Volume
2010-12-06,391.25,397.04998779296875,390.75,392.92498779296875,301.73480224609375,6023648
2010-12-07,393.23126220703125,399.375,392.5249938964844,397.32501220703125,305.1136779785156,6085496
2010-12-08,394.875,395.51251220703125,389.25,391.39373779296875,300.5589599609375,6951112
2010-12-09,393.125,397.76251220703125,392.64373779296875,393.9312438964844,302.5075378417969,7931128
2010-12-10,393.125,395.25,389.7250061035156,393.03125,301.81640625,6125120
2010-12-13,393.625,394.54998779296875,384.375,393.1625061035156,301.9171447753906,6849080
2010-12-14,395.4624938964844,396.75,390.8500061035156,394.83123779296875,303.19866943359375,3933584
2010-12-15,393.3374938964844,401.125,393.3374938964844,400.4312438964844,307.4990539550781,8254392
2010-12-16,402.42498779296875,412.5,401.25,411.6625061035156,316.12371826171875,8509144
2010-12-20,406.51251220703125,420.4750061035156,406.5,418.7437438964844,321.5615539550781,11346320
2010-12-21,418.8187561035156,421.20001220703125,413.8812561035156,416.15625,319.5745849609375,8059840
2010-12-22,415.625,419.9624938964844,414.21875,416.5625,319.8865051269531,5927280
2010-12-23,418.0,421.5,416.15625,420.98748779296875,323.28448486328125,6231504
2010-12-24,418.375,422.7250061035156,417.7562561035156,421.26873779296875,323.50054931640625,3620064
2010-12-27,419.625,423.9750061035156,419.625,422.11248779296875,324.1484069824219,3691760
2010-12-28,421.375,423.7437438964844,420.4375,422.83123779296875,324.7004089355469,2554440
2010-12-29,422.625,426.875,421.38751220703125,425.61248779296875,326.8361511230469,3802920
2010-12-30,426.25,431.75,425.25,430.8687438964844,330.87249755859375,8991688
2010-12-31,429.125,431.375,425.64373779296875,430.34375,330.4693298339844,5859728
2011-01-03,430.5,433.7124938964844,428.4624938964844,432.29376220703125,331.9668884277344,5048544
2011-01-04,432.125,437.375,432.125,435.1812438964844,334.18426513671875,8119288
2011-01-05,433.125,434.625,430.63751220703125,432.45001220703125,332.0868835449219,3523160
2011-01-06,435.0,436.625,430.51251220703125,434.76873779296875,333.86749267578125,4691840
2011-01-07,432.91876220703125,436.875,419.54376220703125,421.34375,323.5580749511719,8550928
2011-01-10,421.875,430.39373779296875,419.0,424.46875,325.9578552246094,10390408
2011-01-11,417.5,427.92498779296875,411.01251220703125,415.7124938964844,319.2337951660156,12319416
2011-01-12,418.75,423.75,414.7749938964844,422.1625061035156,324.18682861328125,10035400
2011-01-13,411.625,412.375,399.375,400.6499938964844,307.6670227050781,22352872
2011-01-14,398.26873779296875,409.73748779296875,398.125,400.5375061035156,307.58056640625,10321640
2011-01-17,400.0,410.2124938964844,398.90625,408.6000061035156,313.77197265625,8218616
2011-01-18,406.25,416.9624938964844,406.25,415.375,318.9746398925781,9797168
2011-01-19,413.39373779296875,414.25,404.4750061035156,406.20001220703125,311.92901611328125,6935088
2011-01-20,404.0,413.42498779296875,402.26251220703125,411.98748779296875,316.37322998046875,7231848
2011-01-21,408.875,409.75,403.875,405.48126220703125,311.3769836425781,4626824
2011-01-24,405.0,411.25,403.4125061035156,410.58123779296875,315.2933044433594,7501360
2011-01-25,408.125,413.10626220703125,404.5062561035156,407.45623779296875,312.8936767578125,9925912
2011-01-27,408.625,408.625,398.1875,399.61248779296875,306.8702087402344,12710648
2011-01-28,400.7250061035156,408.5687561035156,392.58123779296875,396.01873779296875,304.110595703125,12684296
2011-01-31,392.3125,392.3125,385.7749938964844,389.7124938964844,299.2678527832031,7749368
2011-02-01,390.7875061035156,391.04998779296875,380.38751220703125,386.1499938964844,296.5321350097656,10301688
2011-02-02,389.125,395.5,383.125,386.15625,296.53692626953125,9174728
2011-02-03,387.67498779296875,394.125,385.7749938964844,389.70001220703125,299.25830078125,6049408
2011-02-04,387.375,390.4624938964844,378.29998779296875,380.98748779296875,292.5677795410156,6959880
2011-02-07,384.36248779296875,389.23748779296875,382.625,385.9312438964844,296.3642578125,7341128
2011-02-08,387.5,390.0,384.0,387.07501220703125,297.24249267578125,6023992
2011-02-09,385.625,394.9624938964844,383.48748779296875,391.3374938964844,300.5157775878906,7504144
2011-02-10,388.20623779296875,389.25,380.125,381.6499938964844,293.0765075683594,8252152
2011-02-11,378.7749938964844,383.5874938964844,377.54376220703125,380.10626220703125,291.89111328125,11214152
2011-02-14,380.5,389.7875061035156,380.0625,388.0687561035156,298.0056457519531,6979048
2011-02-15,387.5,391.125,384.26873779296875,388.3187561035156,298.1976318359375,4599952
2011-02-16,385.28125,390.4624938964844,385.13751220703125,387.875,297.85675048828125,2920384
2011-02-17,389.8125,391.0,387.7749938964844,389.16876220703125,298.8503112792969,3392984
2011-02-18,390.625,393.125,386.13751220703125,387.5375061035156,297.59765625,7102304
2011-02-21,387.5,397.2250061035156,384.5,395.65625,303.83221435546875,9398952
2011-02-22,392.5249938964844,395.875,389.25,392.73126220703125,301.5860290527344,6085648
2011-02-23,388.23748779296875,388.23748779296875,383.7562561035156,384.8500061035156,295.5338439941406,7076384
2011-02-24,381.25,385.0,374.375,376.1000061035156,288.8145446777344,16486520
2011-02-25,377.8999938964844,380.33123779296875,370.75,375.9125061035156,288.6706237792969,10366720
2011-02-28,377.75,391.8500061035156,370.92498779296875,374.63751220703125,287.6914978027344,14514472
2011-03-01,378.75,388.5,376.0,385.29998779296875,295.87945556640625,8377632
2011-03-03,382.26251220703125,382.375,375.125,378.26251220703125,290.4752502441406,12571856
2011-03-04,383.375,386.25,381.0,382.7749938964844,293.9405212402344,9770912
2011-03-07,379.5,384.375,378.1875,380.3374938964844,292.068603515625,7357728
2011-03-08,378.78125,391.5,377.5249938964844,389.5375061035156,299.133544921875,8514512
2011-03-09,390.0,391.6000061035156,383.875,386.9375,297.1369323730469,6676440
2011-03-10,386.875,387.5,382.8125,386.28125,296.6329345703125,3438200
2011-03-11,383.5,384.875,380.625,381.73748779296875,293.1436462402344,7278272
2011-03-14,379.375,388.5,378.83123779296875,387.6000061035156,297.6456298828125,3557952
2011-03-15,379.0,382.36248779296875,375.75,378.76873779296875,290.8638916015625,9037824
2011-03-16,378.125,382.6812438964844,377.5062561035156,378.86248779296875,290.9359130859375,5594720
2011-03-17,373.01251220703125,374.875,371.375,372.3374938964844,285.9252624511719,8321376
2011-03-18,372.51873779296875,374.3500061035156,366.57501220703125,367.63751220703125,282.31597900390625,7468000
2011-03-21,368.92498779296875,369.625,363.04376220703125,365.2875061035156,280.5115051269531,6607096
2011-03-22,366.89373779296875,369.59375,365.5,367.8812561035156,282.50323486328125,5119744
2011-03-23,366.84375,374.8500061035156,365.875,374.16876220703125,287.33148193359375,7266720
2011-03-24,374.1187438964844,376.5249938964844,372.34375,375.3500061035156,288.2386169433594,8189232
2011-03-25,380.5,398.125,380.0062561035156,395.3812561035156,303.6210632324219,12662792
2011-03-28,392.375,394.6937561035156,388.71875,392.4437561035156,301.36529541015625,12056632
2011-03-29,391.5,398.5874938964844,391.1187438964844,396.66876220703125,304.60968017578125,9860592
2011-03-30,396.5,400.4375,394.58123779296875,396.36248779296875,304.3745422363281,5608128
2011-03-31,397.75,408.125,395.48748779296875,405.1625061035156,311.1322021484375,18839928
2011-04-01,404.38751220703125,407.03125,401.0,402.26873779296875,308.9100036621094,5588288
2011-04-04,403.125,412.0,402.625,410.39373779296875,315.14935302734375,7375992
2011-04-05,409.6187438964844,411.625,403.88751220703125,410.40625,315.1590270996094,4302536
2011-04-06,409.875,412.375,406.5062561035156,409.39373779296875,314.3814392089844,6766920
2011-04-07,407.73748779296875,407.73748779296875,404.7124938964844,405.73748779296875,311.5738220214844,3800288
2011-04-08,405.25,408.08123779296875,400.9312438964844,403.4125061035156,309.78839111328125,4832928
